tic,datadate,ajexdi,cshoc,prccd,trfd,gvkey
MSTR,2022-12-23,10.0,9354000,162.67,,111534
MSTR,2022-12-27,10.0,9354000,147.74,,111534
MSTR,2022-12-28,10.0,9354000,138.09,,111534
MSTR,2022-12-29,10.0,9354000,136.63,,111534
MSTR,2022-12-30,10.0,9354000,141.57,,111534
MSTR,2023-01-03,10.0,9354000,145.02,,111534
MSTR,2023-01-04,10.0,9354000,165.06,,111534
MSTR,2023-01-05,10.0,9354000,156.56,,111534
MSTR,2023-01-06,10.0,9354000,160.45,,111534
MSTR,2023-01-09,10.0,9354000,175.01,,111534
MSTR,2023-01-10,10.0,9354000,190.0,,111534
MSTR,2023-01-11,10.0,9354000,194.76,,111534
MSTR,2023-01-12,10.0,9354000,210.17,,111534
MSTR,2023-01-13,10.0,9354000,216.97,,111534
MSTR,2023-01-17,10.0,9354000,235.92,,111534
MSTR,2023-01-18,10.0,9354000,221.19,,111534
MSTR,2023-01-19,10.0,9354000,221.45,,111534
MSTR,2023-01-20,10.0,9354000,240.03,,111534
MSTR,2023-01-23,10.0,9354000,250.215,,111534
MSTR,2023-01-24,10.0,9354000,247.5,,111534
MSTR,2023-01-25,10.0,9354000,245.84,,111534
MSTR,2023-01-26,10.0,9354000,245.32,,111534
MSTR,2023-01-27,10.0,9354000,258.36,,111534
MSTR,2023-01-30,10.0,9354000,245.69,,111534
MSTR,2023-01-31,10.0,9354000,251.73,,111534
MSTR,2023-02-01,10.0,9354000,267.92,,111534
MSTR,2023-02-02,10.0,9354000,292.13,,111534
MSTR,2023-02-03,10.0,9354000,284.76,,111534
MSTR,2023-02-06,10.0,9354000,282.05,,111534
MSTR,2023-02-07,10.0,9354000,283.87,,111534
MSTR,2023-02-08,10.0,9354000,275.96,,111534
MSTR,2023-02-09,10.0,9354000,249.04,,111534
MSTR,2023-02-10,10.0,9354000,243.37,,111534
MSTR,2023-02-13,10.0,9354000,249.25,,111534
MSTR,2023-02-14,10.0,9354000,271.14,,111534
MSTR,2023-02-15,10.0,9354000,298.4,,111534
MSTR,2023-02-16,10.0,9354000,284.03,,111534
MSTR,2023-02-17,10.0,9585000,294.05,,111534
MSTR,2023-02-21,10.0,9585000,269.92,,111534
MSTR,2023-02-22,10.0,9585000,268.58,,111534
MSTR,2023-02-23,10.0,9585000,265.75,,111534
MSTR,2023-02-24,10.0,9585000,255.8,,111534
MSTR,2023-02-27,10.0,9585000,258.65,,111534
MSTR,2023-02-28,10.0,9585000,262.27,,111534
MSTR,2023-03-01,10.0,9585000,257.91,,111534
MSTR,2023-03-02,10.0,9585000,252.89,,111534
MSTR,2023-03-03,10.0,9585000,246.91,,111534
MSTR,2023-03-06,10.0,9585000,237.45,,111534
MSTR,2023-03-07,10.0,9585000,231.44,,111534
MSTR,2023-03-08,10.0,9585000,232.72,,111534
MSTR,2023-03-09,10.0,9585000,210.82,,111534
MSTR,2023-03-10,10.0,9585000,192.01,,111534
MSTR,2023-03-13,10.0,9585000,223.16,,111534
MSTR,2023-03-14,10.0,9585000,229.47,,111534
MSTR,2023-03-15,10.0,9585000,227.55,,111534
MSTR,2023-03-16,10.0,9585000,241.08,,111534
MSTR,2023-03-17,10.0,9585000,267.66,,111534
MSTR,2023-03-20,10.0,9585000,263.96,,111534
MSTR,2023-03-21,10.0,9585000,273.38,,111534
MSTR,2023-03-22,10.0,9585000,246.86,,111534
MSTR,2023-03-23,10.0,9585000,263.33,,111534
MSTR,2023-03-24,10.0,9585000,256.67,,111534
MSTR,2023-03-27,10.0,9585000,238.96,,111534
MSTR,2023-03-28,10.0,9585000,248.26,,111534
MSTR,2023-03-29,10.0,9585000,284.03,,111534
MSTR,2023-03-30,10.0,9585000,279.23,,111534
MSTR,2023-03-31,10.0,9585000,292.32,,111534
MSTR,2023-04-03,10.0,9585000,297.39,,111534
MSTR,2023-04-04,10.0,9585000,298.98,,111534
MSTR,2023-04-05,10.0,9585000,290.84,,111534
MSTR,2023-04-06,10.0,9585000,290.1,,111534
MSTR,2023-04-10,10.0,9585000,312.78,,111534
MSTR,2023-04-11,10.0,9585000,332.35,,111534
MSTR,2023-04-12,10.0,9585000,322.83,,111534
MSTR,2023-04-13,10.0,9585000,340.72,,111534
MSTR,2023-04-14,10.0,9585000,333.75,,111534
MSTR,2023-04-17,10.0,9585000,313.03,,111534
MSTR,2023-04-18,10.0,9585000,329.85,,111534
MSTR,2023-04-19,10.0,9585000,314.72,,111534
MSTR,2023-04-20,10.0,9585000,294.71,,111534
MSTR,2023-04-21,10.0,9585000,291.02,,111534
MSTR,2023-04-24,10.0,9585000,285.33,,111534
MSTR,2023-04-25,10.0,9585000,290.91,,111534
MSTR,2023-04-26,10.0,9585000,299.46,,111534
MSTR,2023-04-27,10.0,9585000,318.64,,111534
MSTR,2023-04-28,10.0,9585000,328.38,,111534
MSTR,2023-05-01,10.0,9585000,307.47,,111534
MSTR,2023-05-02,10.0,9585000,328.01,,111534
MSTR,2023-05-03,10.0,9585000,304.25,,111534
MSTR,2023-05-04,10.0,9585000,312.235,,111534
MSTR,2023-05-05,10.0,9585000,326.72,,111534
MSTR,2023-05-08,10.0,9585000,294.67,,111534
MSTR,2023-05-09,10.0,9585000,303.43,,111534
MSTR,2023-05-10,10.0,9585000,315.11,,111534
MSTR,2023-05-11,10.0,9585000,287.37,,111534
MSTR,2023-05-12,10.0,9585000,271.0,,111534
MSTR,2023-05-15,10.0,10995000,282.5,,111534
MSTR,2023-05-16,10.0,10995000,273.44,,111534
MSTR,2023-05-17,10.0,10995000,290.57,,111534
MSTR,2023-05-18,10.0,10995000,287.58,,111534
MSTR,2023-05-19,10.0,10995000,288.28,,111534
MSTR,2023-05-22,10.0,10995000,294.12,,111534
MSTR,2023-05-23,10.0,10995000,289.33,,111534
MSTR,2023-05-24,10.0,10995000,284.43,,111534
MSTR,2023-05-25,10.0,10995000,280.99,,111534
MSTR,2023-05-26,10.0,10995000,285.1,,111534
MSTR,2023-05-30,10.0,10995000,299.27,,111534
MSTR,2023-05-31,10.0,10995000,301.63,,111534
MSTR,2023-06-01,10.0,10995000,299.94,,111534
MSTR,2023-06-02,10.0,10995000,302.13,,111534
MSTR,2023-06-05,10.0,10995000,276.36,,111534
MSTR,2023-06-06,10.0,10995000,298.82,,111534
MSTR,2023-06-07,10.0,10995000,290.81,,111534
MSTR,2023-06-08,10.0,10995000,290.93,,111534
MSTR,2023-06-09,10.0,10995000,282.33,,111534
MSTR,2023-06-12,10.0,10995000,277.7,,111534
MSTR,2023-06-13,10.0,10995000,283.82,,111534
MSTR,2023-06-14,10.0,10995000,282.88,,111534
MSTR,2023-06-15,10.0,10995000,277.92,,111534
MSTR,2023-06-16,10.0,10995000,293.39,,111534
MSTR,2023-06-20,10.0,10995000,313.4,,111534
MSTR,2023-06-21,10.0,10995000,331.31,,111534
MSTR,2023-06-22,10.0,10995000,327.23,,111534
MSTR,2023-06-23,10.0,10995000,329.11,,111534
MSTR,2023-06-26,10.0,10995000,305.74,,111534
MSTR,2023-06-27,10.0,10995000,324.88,,111534
MSTR,2023-06-28,10.0,10995000,325.61,,111534
MSTR,2023-06-29,10.0,10995000,340.255,,111534
MSTR,2023-06-30,10.0,10995000,342.42,,111534
MSTR,2023-07-03,10.0,10995000,377.84,,111534
MSTR,2023-07-05,10.0,10995000,378.11,,111534
MSTR,2023-07-06,10.0,10995000,376.55,,111534
MSTR,2023-07-07,10.0,10995000,380.74,,111534
MSTR,2023-07-10,10.0,10995000,407.71,,111534
MSTR,2023-07-11,10.0,10995000,412.3,,111534
MSTR,2023-07-12,10.0,10995000,413.49,,111534
MSTR,2023-07-13,10.0,10995000,461.83,,111534
MSTR,2023-07-14,10.0,10995000,458.86,,111534
MSTR,2023-07-17,10.0,10995000,449.88,,111534
MSTR,2023-07-18,10.0,10995000,445.795,,111534
MSTR,2023-07-19,10.0,10995000,453.1,,111534
MSTR,2023-07-20,10.0,10995000,440.83,,111534
MSTR,2023-07-21,10.0,10995000,436.65,,111534
MSTR,2023-07-24,10.0,10995000,430.935,,111534
MSTR,2023-07-25,10.0,10995000,436.82,,111534
MSTR,2023-07-26,10.0,10995000,443.46,,111534
MSTR,2023-07-27,10.0,10995000,426.15,,111534
MSTR,2023-07-28,10.0,10995000,434.61,,111534
MSTR,2023-07-31,10.0,10995000,437.88,,111534
MSTR,2023-08-01,10.0,10995000,434.98,,111534
MSTR,2023-08-02,10.0,12123000,407.33,,111534
MSTR,2023-08-03,10.0,12123000,389.91,,111534
MSTR,2023-08-04,10.0,12123000,376.97,,111534
MSTR,2023-08-07,10.0,12123000,370.82,,111534
MSTR,2023-08-08,10.0,12123000,389.48,,111534
MSTR,2023-08-09,10.0,12123000,377.84,,111534
MSTR,2023-08-10,10.0,12123000,378.01,,111534
MSTR,2023-08-11,10.0,12123000,384.31,,111534
MSTR,2023-08-14,10.0,12123000,388.83,,111534
MSTR,2023-08-15,10.0,12123000,376.15,,111534
MSTR,2023-08-16,10.0,12123000,369.67,,111534
MSTR,2023-08-17,10.0,12123000,346.79,,111534
MSTR,2023-08-18,10.0,12123000,328.62,,111534
MSTR,2023-08-21,10.0,12123000,335.25,,111534
MSTR,2023-08-22,10.0,12123000,329.51,,111534
MSTR,2023-08-23,10.0,12123000,346.4,,111534
MSTR,2023-08-24,10.0,12123000,336.56,,111534
MSTR,2023-08-25,10.0,12123000,336.05,,111534
MSTR,2023-08-28,10.0,12123000,344.37,,111534
MSTR,2023-08-29,10.0,12123000,381.52,,111534
MSTR,2023-08-30,10.0,12123000,371.68,,111534
MSTR,2023-08-31,10.0,12123000,357.53,,111534
MSTR,2023-09-01,10.0,12123000,351.48,,111534
MSTR,2023-09-05,10.0,12123000,349.25,,111534
MSTR,2023-09-06,10.0,12123000,350.7,,111534
MSTR,2023-09-07,10.0,12123000,353.07,,111534
MSTR,2023-09-08,10.0,12123000,356.28,,111534
MSTR,2023-09-11,10.0,12123000,342.68,,111534
MSTR,2023-09-12,10.0,12123000,347.76,,111534
MSTR,2023-09-13,10.0,12123000,341.84,,111534
MSTR,2023-09-14,10.0,12123000,346.4,,111534
MSTR,2023-09-15,10.0,12123000,340.78,,111534
MSTR,2023-09-18,10.0,12123000,340.62,,111534
MSTR,2023-09-19,10.0,12123000,339.26,,111534
MSTR,2023-09-20,10.0,12123000,333.47,,111534
MSTR,2023-09-21,10.0,12123000,326.06,,111534
MSTR,2023-09-22,10.0,12123000,322.81,,111534
MSTR,2023-09-25,10.0,12123000,327.6,,111534
MSTR,2023-09-26,10.0,12123000,317.3,,111534
MSTR,2023-09-27,10.0,12123000,315.63,,111534
MSTR,2023-09-28,10.0,12123000,328.92,,111534
MSTR,2023-09-29,10.0,12123000,328.28,,111534
MSTR,2023-10-02,10.0,12123000,329.49,,111534
MSTR,2023-10-03,10.0,12123000,311.33,,111534
MSTR,2023-10-04,10.0,12123000,320.4,,111534
MSTR,2023-10-05,10.0,12123000,323.42,,111534
MSTR,2023-10-06,10.0,12123000,340.63,,111534
MSTR,2023-10-09,10.0,12123000,340.45,,111534
MSTR,2023-10-10,10.0,12123000,340.46,,111534
MSTR,2023-10-11,10.0,12123000,334.61,,111534
MSTR,2023-10-12,10.0,12123000,323.6,,111534
MSTR,2023-10-13,10.0,12123000,318.22,,111534
MSTR,2023-10-16,10.0,12123000,325.8,,111534
MSTR,2023-10-17,10.0,12123000,335.41,,111534
MSTR,2023-10-18,10.0,12123000,329.14,,111534
MSTR,2023-10-19,10.0,12123000,342.35,,111534
MSTR,2023-10-20,10.0,12123000,348.04,,111534
MSTR,2023-10-23,10.0,12123000,377.49,,111534
MSTR,2023-10-24,10.0,12123000,424.87,,111534
MSTR,2023-10-25,10.0,12123000,433.22,,111534
MSTR,2023-10-26,10.0,12123000,413.45,,111534
MSTR,2023-10-27,10.0,12123000,406.76,,111534
MSTR,2023-10-30,10.0,12123000,420.22,,111534
MSTR,2023-10-31,10.0,12123000,423.39,,111534
MSTR,2023-11-01,10.0,12123000,426.67,,111534
MSTR,2023-11-02,10.0,12123000,453.63,,111534
MSTR,2023-11-03,10.0,12554000,453.95,,111534
MSTR,2023-11-06,10.0,12554000,459.63,,111534
MSTR,2023-11-07,10.0,12554000,473.55,,111534
MSTR,2023-11-08,10.0,12554000,474.5,,111534
MSTR,2023-11-09,10.0,12554000,494.07,,111534
MSTR,2023-11-10,10.0,12554000,509.18,,111534
MSTR,2023-11-13,10.0,12554000,504.88,,111534
MSTR,2023-11-14,10.0,12554000,480.0,,111534
MSTR,2023-11-15,10.0,12554000,505.95,,111534
MSTR,2023-11-16,10.0,12554000,489.08,,111534
MSTR,2023-11-17,10.0,12554000,486.22,,111534
MSTR,2023-11-20,10.0,12554000,508.53,,111534
MSTR,2023-11-21,10.0,12554000,493.04,,111534
MSTR,2023-11-22,10.0,12554000,507.88,,111534
MSTR,2023-11-24,10.0,12554000,520.24,,111534
MSTR,2023-11-27,10.0,12554000,495.38,,111534
MSTR,2023-11-28,10.0,12554000,505.87,,111534
MSTR,2023-11-29,10.0,12554000,507.1,,111534
MSTR,2023-11-30,10.0,12554000,498.3,,111534
MSTR,2023-12-01,10.0,12554000,527.68,,111534
MSTR,2023-12-04,10.0,13673000,563.22,,111534
MSTR,2023-12-05,10.0,13673000,577.5,,111534
MSTR,2023-12-06,10.0,13673000,568.885,,111534
MSTR,2023-12-07,10.0,13673000,571.09,,111534
MSTR,2023-12-08,10.0,13673000,599.39,,111534
MSTR,2023-12-11,10.0,13673000,555.8,,111534
MSTR,2023-12-12,10.0,13673000,558.32,,111534
MSTR,2023-12-13,10.0,13673000,586.0,,111534
MSTR,2023-12-14,10.0,13673000,582.37,,111534
MSTR,2023-12-15,10.0,13673000,570.41,,111534
MSTR,2023-12-18,10.0,13673000,571.9,,111534
MSTR,2023-12-19,10.0,13673000,571.3,,111534
MSTR,2023-12-20,10.0,13673000,573.47,,111534
MSTR,2023-12-21,10.0,13673000,581.95,,111534
MSTR,2023-12-22,10.0,13673000,619.24,,111534
MSTR,2023-12-26,10.0,13673000,603.89,,111534
MSTR,2023-12-27,10.0,13673000,670.71,,111534
MSTR,2023-12-28,10.0,13673000,667.88,,111534
MSTR,2023-12-29,10.0,14750000,631.62,,111534
MSTR,2024-01-02,10.0,14750000,685.15,,111534
MSTR,2024-01-03,10.0,14750000,631.06,,111534
MSTR,2024-01-04,10.0,14750000,655.81,,111534
MSTR,2024-01-05,10.0,14750000,631.08,,111534
MSTR,2024-01-08,10.0,14750000,598.01,,111534
MSTR,2024-01-09,10.0,14750000,577.29,,111534
MSTR,2024-01-10,10.0,14750000,565.67,,111534
MSTR,2024-01-11,10.0,14750000,536.18,,111534
MSTR,2024-01-12,10.0,14750000,485.53,,111534
MSTR,2024-01-16,10.0,14750000,482.14,,111534
MSTR,2024-01-17,10.0,14750000,499.0,,111534
MSTR,2024-01-18,10.0,14750000,486.6,,111534
MSTR,2024-01-19,10.0,14750000,481.0,,111534
MSTR,2024-01-22,10.0,14750000,470.19,,111534
MSTR,2024-01-23,10.0,14750000,450.19,,111534
MSTR,2024-01-24,10.0,14750000,450.99,,111534
MSTR,2024-01-25,10.0,14750000,457.78,,111534
MSTR,2024-01-26,10.0,14750000,494.5,,111534
MSTR,2024-01-29,10.0,14750000,513.81,,111534
MSTR,2024-01-30,10.0,14750000,519.51,,111534
MSTR,2024-01-31,10.0,14750000,501.21,,111534
MSTR,2024-02-01,10.0,14750000,503.48,,111534
MSTR,2024-02-02,10.0,14750000,500.1,,111534
MSTR,2024-02-05,10.0,14750000,490.6,,111534
MSTR,2024-02-06,10.0,14750000,498.0,,111534
MSTR,2024-02-07,10.0,14750000,508.01,,111534
MSTR,2024-02-08,10.0,14904000,587.81,,111534
MSTR,2024-02-09,10.0,14904000,646.32,,111534
MSTR,2024-02-12,10.0,14904000,717.52,,111534
MSTR,2024-02-13,10.0,14904000,686.02,,111534
MSTR,2024-02-14,10.0,14904000,769.88,,111534
MSTR,2024-02-15,10.0,14904000,718.0,,111534
MSTR,2024-02-16,10.0,14904000,699.56,,111534
MSTR,2024-02-20,10.0,15004000,704.98,,111534
MSTR,2024-02-21,10.0,15004000,672.8,,111534
MSTR,2024-02-22,10.0,15004000,713.15,,111534
MSTR,2024-02-23,10.0,15004000,687.44,,111534
MSTR,2024-02-26,10.0,15004000,796.48,,111534
MSTR,2024-02-27,10.0,15004000,871.8,,111534
MSTR,2024-02-28,10.0,15004000,962.95,,111534
MSTR,2024-02-29,10.0,15004000,1022.84,,111534
MSTR,2024-03-01,10.0,15004000,1079.39,,111534
MSTR,2024-03-04,10.0,15004000,1334.01,,111534
MSTR,2024-03-05,10.0,15004000,1051.01,,111534
MSTR,2024-03-06,10.0,15004000,1246.21,,111534
MSTR,2024-03-07,10.0,15004000,1300.02,,111534
MSTR,2024-03-08,10.0,15004000,1425.59,,111534
MSTR,2024-03-11,10.0,15004000,1484.23,,111534
MSTR,2024-03-12,10.0,15004000,1593.35,,111534
MSTR,2024-03-13,10.0,15004000,1766.15,,111534
MSTR,2024-03-14,10.0,15004000,1676.85,,111534
MSTR,2024-03-15,10.0,15004000,1782.36,,111534
MSTR,2024-03-18,10.0,15004000,1502.76,,111534
MSTR,2024-03-19,10.0,15004000,1417.5,,111534
MSTR,2024-03-20,10.0,15004000,1546.52,,111534
MSTR,2024-03-21,10.0,15004000,1599.29,,111534
MSTR,2024-03-22,10.0,15004000,1523.0,,111534
MSTR,2024-03-25,10.0,15004000,1856.0,,111534
MSTR,2024-03-26,10.0,15004000,1876.99,,111534
MSTR,2024-03-27,10.0,15004000,1919.16,,111534
MSTR,2024-03-28,10.0,15004000,1704.56,,111534
MSTR,2024-04-01,10.0,15004000,1636.74,,111534
MSTR,2024-04-02,10.0,15004000,1578.83,,111534
MSTR,2024-04-03,10.0,15004000,1606.11,,111534
MSTR,2024-04-04,10.0,15004000,1615.42,,111534
MSTR,2024-04-05,10.0,15004000,1439.0,,111534
MSTR,2024-04-08,10.0,15004000,1512.99,,111534
MSTR,2024-04-09,10.0,15004000,1441.02,,111534
MSTR,2024-04-10,10.0,15004000,1566.0,,111534
MSTR,2024-04-11,10.0,15004000,1551.81,,111534
MSTR,2024-04-12,10.0,15004000,1479.58,,111534
MSTR,2024-04-15,10.0,15004000,1335.88,,111534
MSTR,2024-04-16,10.0,15004000,1254.03,,111534
MSTR,2024-04-17,10.0,15004000,1188.05,,111534
MSTR,2024-04-18,10.0,15004000,1208.16,,111534
